0,polarity,subjectivity,Sentiment
"warning signs starting to flash on sol ltf . shared this macro  video update in the private group but i have been a big sol bull on here so only seems fair to share here aswell.   if you find value in these, consider using my bybit ref link below…",0.13999999999999999,0.495,Positivo
pretty significant bear divergence here on daily,0.20833333333333334,0.625,Positivo
relative strength compared to the rest of the market and obv looking strong as price starts to break consolidation,0.21666666666666665,0.36666666666666664,Positivo
#bitcoin we do have a lot of confluence around this region where price has bounced before this month.this diagonal support + monthly vwap have proven to support price rather well. whether it holds or not i have no idea.let  see if this time is any different.,0.0,0.6,Neutro
#bitcoin / we are  just shaking out bulls with no conviction and trapping a few more bears before the send to .,0.15,0.3,Positivo
"buying  heavy if we get the dip down below ,500 - ,600 big gift if we get that",-0.11851851851851854,0.29629629629629634,Negativo
once i see something like this i go back into defence mode. a signal like that doesn’t necessarily mean it’s the exact top. it simple shows that buyers are likely exhausted and we might see a larger correction so shorts are favoured over longs in the short term at least.> [](> #btc,0.004166666666666664,0.47718253968253965,Positivo
once i see something like this i go back into defence mode. a signal like that doesn’t necessarily mean it’s the exact top. it simply shows that buyers are likely exhausted and we might see a larger correction so shorts are favoured over longs in the short term at least.> [](> #btc,0.004166666666666664,0.47718253968253965,Positivo
"weeklynice compression, looks ready for a move soon, will look to buy the breakout/weekly cloud entry or another tap of range lows",0.2,0.5,Positivo
"weeklysame setupcompression, waiting for weekly could entry/breakout or another tap of range lows",0.0,0.0,Neutro
shorts going to get bonked again.,0.0,0.0,Neutro
we simply left curve bid  for financial freedom,0.0,0.0,Neutro
looking a lil heavyi might consider placing some bids in the 4hr discount zone > [](>  can you do a pepe setup as well? just curious,-0.1,1.0,Negativo
"small #bitcoin fractal, yet not unimportant perhaps.time will tell.(h/t )",-0.024999999999999994,0.675,Negativo
"vs it may not be what you want to hear, but dogecoin looks primed to continue to outpace the frog coin",0.0,0.0,Neutro
,0.0,0.0,Neutro
,0.0,0.0,Neutro
flirting with multi month range peaks,0.0,0.0,Neutro
reclaiming + and going to new ath’s this is going much higher soon 🤝 impressive,0.4621212121212121,0.6515151515151515,Positivo
,0.0,0.0,Neutro
: another entry citadel  #memecontest a #base native hyperfunctional dex and launchpad built prioritizing in…,-0.8,1.0,Negativo
!!,0.0,0.0,Neutro
time soon.i am just the messenger.gm,0.0,0.0,Neutro
seems  is leaving the station atleast. marketcap is 27 mil. 🤝🔮💥 > [](> tokens that are still in a buyzone and likely to trade higher the coming months.> >  trades at 0.13 now>  trades at 0.019>  trades at 2.20>  trades at 0.20> > will come back to this tweet in a few weeks,0.012499999999999997,0.4,Positivo
"buybacks from revnue 🔮> [](> (1/3) #zigdao continues the fortnightly buyback & burn program! buying #zig from the market using protocol revenue, turning  deflationary!🚀🚀> > 1,532,363 zig bought for ~,157 & burnt!🔥> > total zigs burnt to date: 16,669,867 zigs! 💪> > blog: > > #zignaly",0.25,0.875,Positivo
"sure, the price action has been all over the place, but structurally, nothing has changed.continuous higher lows & higher highs, while never taking out a single bit of liquidity.somebody is bidding, hard. #bitcoin",0.12281746031746033,0.457473544973545,Positivo
"21 day range break on  right now, i think this might have legs especially while btc does sweet fuck all and trade sideways.trading this on bybit",0.058928571428571414,0.6964285714285714,Positivo
"glad we kept it a secret.  📈 > [](>  turned out to be the safe haven. > > also, why does nobody mention the 3d doge/btc bullish divergence? this will be our lil secret. don‘t tell nobody….",0.04999999999999999,0.7250000000000001,Positivo
everything is going to plan.be patient my friends.#bitcoin,0.0,0.0,Neutro
: we are  thrilled to share the exciting news of the launch of our pre-configured #eth #node ! setting up your node is now…,0.4875,0.75,Positivo
"as i have  told you several times, 0.25 is a tough resistance to overcome... we have  been trying for several days let  get over it and it will be sent higher imo update",-0.034722222222222224,0.33333333333333337,Negativo
"#bitcoin is a bit of a one-trick pony, but i do not  mind that.history repeating once again 👇🏽📈",0.0,0.0,Neutro
": in the face of market volatility,  is thriving. by mid-november, zignaly generated over ,000 in revenue, intendi…",0.0,0.0,Neutro
"gold over 3000 usd and there is nothing you can do to stop it. pretty massive here with a (roughly) 3 year reaccumulation coming to an end.as usual, #bitcoin outperformance with a wide margin.either way, this breakout can be one of these catalysts.#gold",-0.04,0.61,Negativo
#bitcoin  higher-timeframe market structure flipped bullish at the start of the year and has not turned bearish since.up next: forming another higher low.,0.08333333333333333,0.26666666666666666,Positivo
"someone told me  was pumping, would be a shame if....",0.0,0.0,Neutro
longed #btc at .3k. 🔥,0.0,0.0,Neutro
strategy and key level,0.0,1.0,Neutro
: warning signs starting to flash on sol ltf . shared this macro  video update in the private group but i have bee…,0.0,0.2375,Neutro
liquidate me baby#bitcoin,0.0,0.0,Neutro
:   4h chart,0.0,0.0,Neutro
good luck whoever aped inothers do not  fomo wait for the next one 🤞> [](>  > > ▫️ 25k to 100k 🚀🚀 (4x)> >,0.35,0.30000000000000004,Positivo
a slight spot premium has returned on .,-0.16666666666666666,0.16666666666666666,Negativo
what would  you guys do to  while i was asleep? 😂😥🤣,0.0,0.0,Neutro
": #learnwithnoan✍️what is #dao?▫️ decentralized autonomous organization 👇📝let me know in the comments, what do you…",0.4,0.7,Positivo
"ha ha 😂😂> [](>  said we should  always earn and learn, meanwhile  is giving me both vibes🚀> > #base",-0.8,1.0,Negativo
slowly but steadyremember buy low. sell high.,-0.04666666666666668,0.4133333333333333,Negativo
my view on #bitcoin. ca not  make it easier than this range.pretty clear which levels are most important here being the ~.7k low and ~ high.anything in between will be choppy.get up to a  bonus on bybit:🔗,0.25,0.5458333333333333,Positivo
where i am looking to load up on,0.0,0.0,Neutro
gmhaving a hard time with resistance...never great,0.25416666666666665,0.6458333333333333,Positivo
"the ticker is > [](> ba sing se is now a safe place once more.> >  has exterminated all snakes, racoons and weasel jeets from our sacred land.> > the journey to .42 has officially begun.",0.5,0.5,Positivo
": major update:  to  token swap! 🪙  virtua evolves into vanar, leading the charge in ultra-low cost transactions…",0.078125,0.5,Positivo
first dma 20 tag since .50 range,0.25,0.3333333333333333,Positivo
4h fake breakout i'm out for the weekend.,-0.5,1.0,Negativo
has literally been down only since black rock filed for a spot etf,-0.10740740740740741,0.5740740740740741,Negativo
plan if i get it,0.0,0.0,Neutro
"kind of a local bottom, test, then retest...",0.3,0.45,Positivo
has not been doing much the past couple of weeks.this one tends to perform well if btc is strong and goes on a solo run. so keep an eye out for when that happens as this is often one of the few alts that keep up when that happens.,0.04583333333333332,0.32083333333333336,Positivo
:  /  is on the verge of sending above htf resistance.00+ is  a magnet,-0.125,0.55,Negativo
we had so much time to buy  going sideways down here but no one was even talking about it,0.022222222222222213,0.24444444444444446,Positivo
game theory visualized  > [](> here’s a simple thesis. game theory> > 49 days until etf > > many sidelined people > > each passing day = more pressure to allocate as the clock ticks > > dips possible. but the window is closing > > will it be a local top? maybe. will it be the beginning of substantial multi decades of…,0.0875,0.45714285714285713,Positivo
"give my humble fren a follow> [](> : i will  be honest, i did not  really expect this type of price action when breaking thru that 38k level. 40k is the next level up but i wanted to see some more power/push/volume/etc. maybe it was not  necessary.> > all in all, spidey senses are going off, not sure why. #bitcoin",0.09285714285714285,0.42698412698412697,Positivo
"here  a prediction,  flips  in marketcap by end of year. blue arrow is where  is at when it has revenue share, reduced fees for holding, and doing almost a million in volume otc. the other is a meme that does nothing but copy elon and runs on hype and delusion",-0.0625,0.2375,Negativo
": another revenue share model!🔥this time for our metaverse-maker, !also adds another use case to our alread…",0.0,0.0,Neutro
: a bit surprised we have not  seen  make any big moves yet.a return back to the 2023 highs feels programmed from here.…,0.03333333333333333,0.3333333333333333,Positivo
,0.0,0.0,Neutro
finally  #pepecommunity,0.0,1.0,Neutro
#grok ltf bullish structureas long as it makes higher lows i will be holding this,0.1,0.45,Positivo
#bitcoin i did not share about the cme open/close this weekend due to the reason stated on the chart. this is a message from friday.whenever  is in a strong trend (up or down) and especially when it  trading at yearly highs or price discovery. you tend to have these…,0.03819444444444443,0.5993055555555555,Positivo
:  looking like it  about to explode,0.0,0.0,Neutro
"this is how they steal your btc btw.*mutes post*> [](> the institutional  is almost ,000 per coin.> > the people   is .086 per coin.> > when retail comes in they have a choice, and they will pick the right one.",0.2857142857142857,0.5357142857142857,Positivo
eliz followers run ✍️  enjoy,0.4,0.5,Positivo
vs,0.0,0.0,Neutro
for now printing a falling wedge in the current correction. might hold this pattern or go for the green box in a bull flag. both patterns suggest continuation up once correction is completed.,-0.1,0.35,Negativo
